"id_","area_id_","node_id_","act_date","deact_date","has_loan","is_act"
"147","1","4","28-04-2020","16-05-2020","0","1"
"148","4","5","16-02-2020","03-03-2020","1","0"
"149","1","4","09-03-2020","01-04-2020","1","1"
"150","2","1","12-03-2020","24-03-2020","0","0"
"151","1","1","01-03-2020","27-03-2020","1","0"
"152","4","3","11-03-2020","15-03-2020","0","0"
"153","3","5","04-04-2020","28-04-2020","0","1"
"154","2","5","26-03-2020","18-04-2020","0","0"
"155","4","2","21-04-2020","28-04-2020","1","0"
"156","5","2","28-03-2020","30-03-2020","0","0"
"157","2","2","07-03-2020","04-04-2020","0","1"
"158","5","3","25-02-2020","04-03-2020","0","0"
"159","5","2","23-04-2020","29-04-2020","1","0"
"160","4","3","14-03-2020","30-03-2020","0","0"
"161","1","1","12-02-2020","10-03-2020","0","1"
"162","2","5","14-02-2020","12-03-2020","0","1"
"163","4","5","21-02-2020","27-02-2020","1","0"
"164","3","2","22-03-2020","25-03-2020","1","0"
"165","4","4","09-03-2020","13-03-2020","0","1"
"166","2","3","06-04-2020","04-05-2020","0","0"
"167","4","1","15-03-2020","31-03-2020","1","1"
"168","5","2","16-04-2020","10-05-2020","0","1"
"169","1","4","30-03-2020","16-04-2020","1","0"
"170","5","1","29-02-2020","06-03-2020","1","1"
"171","1","1","01-04-2020","20-04-2020","0","0"
"172","2","5","07-04-2020","19-04-2020","1","0"
"173","5","5","26-03-2020","13-04-2020","0","0"
"174","4","5","31-03-2020","16-04-2020","0","1"
"175","1","4","15-04-2020","08-05-2020","0","0"
"176","2","2","27-04-2020","19-05-2020","1","0"
"177","3","1","07-03-2020","24-03-2020","0","0"
"178","1","4","07-05-2020","04-06-2020","0","1"
"179","4","4","12-03-2020","30-03-2020","0","0"
"180","1","3","22-02-2020","25-02-2020","1","0"
"181","4","4","30-03-2020","25-04-2020","0","0"
"182","3","3","09-03-2020","27-03-2020","0","1"
"183","2","5","12-04-2020","06-05-2020","0","1"
"184","2","4","13-03-2020","31-03-2020","1","0"
"185","5","2","04-04-2020","25-04-2020","1","0"
"186","2","5","08-03-2020","01-04-2020","0","1"
"187","1","1","29-03-2020","01-04-2020","0","0"
"188","1","1","09-03-2020","28-03-2020","1","1"
"189","4","3","04-02-2020","12-02-2020","0","1"
"190","5","4","29-03-2020","18-04-2020","1","0"
"191","5","4","14-03-2020","25-03-2020","1","1"
"192","5","5","15-03-2020","09-04-2020","0","0"
"193","5","3","21-03-2020","14-04-2020","1","0"
"194","4","5","19-04-2020","14-05-2020","0","0"
"195","4","4","01-03-2020","17-03-2020","0","1"
"196","5","1","20-03-2020","15-04-2020","0","0"
"197","2","3","26-03-2020","15-04-2020","1","0"
"198","3","2","28-03-2020","12-04-2020","0","0"
"199","2","3","20-03-2020","21-03-2020","0","1"
"200","1","2","15-04-2020","07-05-2020","0","0"
"201","4","2","27-02-2020","29-02-2020","1","0"
"202","2","5","29-02-2020","24-03-2020","0","0"
"203","5","5","13-03-2020","02-04-2020","0","1"
"204","1","5","11-03-2020","03-04-2020","0","1"
"205","2","2","21-02-2020","27-02-2020","1","0"
"206","2","3","11-02-2020","20-02-2020","1","0"
"207","4","3","04-03-2020","17-03-2020","0","1"
"208","2","5","24-02-2020","22-03-2020","0","0"
"209","4","4","07-03-2020","11-03-2020","1","1"
"210","5","5","26-02-2020","28-02-2020","0","1"
"211","1","1","25-03-2020","11-04-2020","1","0"
"212","2","3","02-04-2020","06-04-2020","1","1"
"213","3","3","18-03-2020","26-03-2020","0","0"
"214","2","2","31-01-2020","28-02-2020","1","0"
"215","2","5","20-04-2020","26-04-2020","0","0"
"216","3","4","18-03-2020","03-04-2020","0","1"
"217","1","4","09-03-2020","18-03-2020","0","0"
"218","5","1","09-04-2020","14-04-2020","1","0"
"219","2","1","22-03-2020","07-04-2020","0","0"
"220","2","4","02-04-2020","29-04-2020","0","1"
"221","4","3","29-03-2020","10-04-2020","0","0"
"222","1","4","18-03-2020","05-04-2020","1","0"
"223","4","2","16-03-2020","05-04-2020","0","0"
"224","2","5","29-03-2020","11-04-2020","0","1"
"225","3","5","08-04-2020","28-04-2020","0","1"
"226","2","4","12-03-2020","10-04-2020","1","0"
"227","1","3","11-02-2020","28-02-2020","1","0"
"228","4","4","31-03-2020","10-04-2020","0","1"
"229","5","1","13-03-2020","17-03-2020","0","0"
"230","3","4","10-04-2020","25-04-2020","1","1"
"231","3","4","21-03-2020","08-04-2020","0","1"
"232","4","4","07-03-2020","20-03-2020","1","0"
"233","2","1","13-03-2020","01-04-2020","1","1"
"234","2","3","29-02-2020","20-03-2020","0","0"
"235","1","3","03-03-2020","01-04-2020","1","0"
"236","4","5","24-03-2020","28-03-2020","0","0"
"237","1","1","25-02-2020","27-02-2020","0","1"
"238","4","2","27-02-2020","13-03-2020","0","0"
"239","4","4","04-03-2020","17-03-2020","1","0"
"240","2","1","07-04-2020","11-04-2020","0","0"
"241","4","3","20-02-2020","11-03-2020","0","1"
"242","3","1","22-03-2020","23-03-2020","0","0"
"243","1","4","03-02-2020","12-02-2020","1","0"
"244","1","5","02-04-2020","08-04-2020","0","0"
"245","3","4","11-04-2020","18-04-2020","0","1"
"246","1","5","25-04-2020","26-04-2020","0","1"
"247","3","4","25-02-2020","28-02-2020","1","0"
"248","4","5","23-03-2020","07-04-2020","1","0"
"249","5","1","27-03-2020","01-04-2020","0","1"
"250","3","1","11-03-2020","20-03-2020","0","0"
"251","2","1","29-02-2020","19-03-2020","1","1"
"252","4","3","21-03-2020","31-03-2020","0","1"
"253","4","5","05-05-2020","12-05-2020","1","0"
"254","1","3","13-02-2020","22-02-2020","1","1"
"255","4","1","02-04-2020","27-04-2020","0","0"
"256","3","2","29-03-2020","19-04-2020","1","0"
"257","5","1","25-04-2020","03-05-2020","0","0"
"258","1","4","02-04-2020","24-04-2020","0","1"
"259","2","5","23-02-2020","20-03-2020","0","0"
"260","4","5","26-03-2020","21-04-2020","1","0"
"261","2","1","17-04-2020","22-04-2020","0","0"
"262","3","4","04-03-2020","02-04-2020","0","1"
"263","2","2","06-03-2020","06-03-2020","0","0"
"264","4","3","27-03-2020","29-03-2020","1","0"
"265","1","2","14-03-2020","27-03-2020","0","0"
"266","3","2","31-03-2020","25-04-2020","0","1"
"267","3","3","17-03-2020","03-04-2020","0","1"
"268","4","3","04-03-2020","05-03-2020","1","0"
"269","5","5","14-03-2020","23-03-2020","1","0"
"270","4","2","11-03-2020","01-04-2020","0","1"
"271","3","1","15-02-2020","08-03-2020","0","0"
"272","2","5","05-02-2020","08-02-2020","1","1"
"273","2","4","22-03-2020","07-04-2020","0","1"
"274","1","3","14-03-2020","08-04-2020","1","0"
"275","2","1","02-03-2020","19-03-2020","1","1"
"276","1","4","15-02-2020","15-03-2020","0","0"
"277","1","1","29-03-2020","17-04-2020","1","0"
"278","1","4","24-03-2020","27-03-2020","0","0"
"279","4","2","16-03-2020","05-04-2020","0","1"
"280","2","5","21-03-2020","25-03-2020","0","0"
"281","2","3","04-03-2020","24-03-2020","1","0"
"282","1","4","17-03-2020","09-04-2020","0","0"
"283","1","3","29-03-2020","03-04-2020","0","1"
"284","1","2","15-05-2020","26-05-2020","0","0"
"285","3","4","19-04-2020","14-05-2020","1","0"
"286","4","2","26-03-2020","01-04-2020","0","0"
"287","1","3","24-03-2020","12-04-2020","0","1"
"288","4","5","26-02-2020","17-03-2020","0","1"
"289","3","3","06-04-2020","22-04-2020","1","0"
"290","4","2","02-03-2020","04-03-2020","1","0"
"291","5","4","05-04-2020","06-04-2020","0","1"
"292","1","2","20-03-2020","18-04-2020","0","0"
"293","5","3","27-03-2020","02-04-2020","1","1"
"294","2","1","20-03-2020","03-04-2020","0","1"
"295","2","2","04-03-2020","16-03-2020","1","0"
"296","5","1","24-01-2020","18-02-2020","1","1"
"297","1","5","25-03-2020","28-03-2020","0","0"
"298","4","3","17-04-2020","19-04-2020","1","0"
"299","3","4","19-03-2020","13-04-2020","0","0"
"300","2","1","22-04-2020","19-05-2020","0","1"
"301","3","1","31-03-2020","31-03-2020","0","0"
"302","1","1","02-05-2020","18-05-2020","1","0"
"303","1","3","18-03-2020","30-03-2020","0","0"
"304","5","5","12-04-2020","26-04-2020","0","1"
"305","1","5","26-03-2020","14-04-2020","0","0"
"306","4","4","30-03-2020","10-04-2020","1","0"
"307","5","2","13-03-2020","16-03-2020","0","0"
"308","3","1","11-03-2020","14-03-2020","0","1"
"309","5","5","03-03-2020","11-03-2020","0","1"
"310","5","2","07-04-2020","10-04-2020","1","0"
"311","3","5","07-03-2020","22-03-2020","1","0"
"312","5","3","16-03-2020","31-03-2020","0","1"
"313","3","4","03-05-2020","08-05-2020","0","0"
"314","1","3","21-03-2020","15-04-2020","1","1"
"315","3","2","13-03-2020","17-03-2020","0","1"
"316","4","2","06-04-2020","23-04-2020","1","0"
"317","2","5","23-03-2020","10-04-2020","1","1"
"318","4","4","12-03-2020","06-04-2020","0","0"
"319","1","1","07-03-2020","03-04-2020","1","0"
"320","3","4","20-03-2020","14-04-2020","0","0"
"321","3","5","02-04-2020","29-04-2020","0","1"
"322","5","4","29-02-2020","12-03-2020","0","0"
"323","1","4","01-04-2020","05-04-2020","1","0"
"324","1","3","14-03-2020","22-03-2020","0","0"
"325","2","1","21-04-2020","09-05-2020","0","1"
"326","4","5","02-04-2020","04-04-2020","0","0"
"327","5","2","11-03-2020","17-03-2020","1","0"
"328","3","2","20-03-2020","20-03-2020","0","0"
"329","5","1","13-04-2020","03-05-2020","0","1"
"330","5","3","29-03-2020","03-04-2020","0","1"
"331","5","2","13-03-2020","14-03-2020","1","0"
"332","5","4","22-03-2020","11-04-2020","1","0"
"333","5","4","13-03-2020","04-04-2020","0","1"
"334","2","3","29-03-2020","24-04-2020","0","0"
"335","2","3","04-03-2020","14-03-2020","1","1"
"336","2","4","27-03-2020","29-03-2020","0","1"
"337","3","2","30-03-2020","27-04-2020","1","0"
"338","3","2","01-04-2020","25-04-2020","1","1"
"339","2","4","21-02-2020","10-03-2020","0","0"
"340","4","4","07-03-2020","13-03-2020","1","0"
"341","5","1","09-04-2020","28-04-2020","0","0"
"342","1","3","02-04-2020","18-04-2020","0","1"
"343","2","4","15-03-2020","15-03-2020","0","0"
"344","1","2","19-03-2020","08-04-2020","1","0"
"345","4","2","27-02-2020","20-03-2020","0","0"
"346","4","3","22-04-2020","01-05-2020","0","1"
"347","1","5","09-03-2020","27-03-2020","0","0"
"348","3","3","26-02-2020","20-03-2020","1","0"
"349","3","5","20-03-2020","10-04-2020","0","0"
"350","2","2","20-03-2020","10-04-2020","0","1"
"351","3","2","22-02-2020","16-03-2020","0","1"
"352","5","4","13-04-2020","17-04-2020","1","0"
"353","3","3","11-03-2020","26-03-2020","1","0"
"354","5","5","22-04-2020","10-05-2020","0","1"
"355","3","3","17-04-2020","02-05-2020","0","0"
"356","5","4","18-03-2020","25-03-2020","1","1"
"357","4","3","17-03-2020","12-04-2020","0","1"
"358","3","5","20-03-2020","10-04-2020","1","0"
"359","2","3","12-03-2020","12-03-2020","1","1"
"360","5","3","06-02-2020","12-02-2020","0","0"
"361","5","5","22-03-2020","17-04-2020","1","0"
"362","5","2","30-03-2020","04-04-2020","0","0"
"363","5","5","07-03-2020","26-03-2020","0","1"
"364","4","5","29-03-2020","19-04-2020","0","0"
"365","2","1","01-04-2020","28-04-2020","1","0"
"366","2","4","20-04-2020","08-05-2020","0","0"
"367","3","4","02-04-2020","06-04-2020","0","1"
"368","1","2","02-04-2020","21-04-2020","0","0"
"369","4","1","29-02-2020","19-03-2020","1","0"
"370","5","5","23-04-2020","03-05-2020","0","0"
"371","5","2","04-04-2020","02-05-2020","0","1"
"372","2","2","25-02-2020","22-03-2020","0","1"
"373","5","4","09-04-2020","28-04-2020","1","0"
"374","2","2","12-02-2020","20-02-2020","1","0"
"375","1","5","23-03-2020","29-03-2020","0","1"
"376","5","2","15-03-2020","01-04-2020","0","0"
"377","4","5","01-04-2020","24-04-2020","1","1"
"378","2","2","15-03-2020","01-04-2020","0","1"
"379","5","5","15-03-2020","10-04-2020","1","0"
"380","1","2","20-03-2020","07-04-2020","1","1"
"381","1","3","28-02-2020","22-03-2020","0","0"
"382","4","4","09-02-2020","23-02-2020","1","0"
"383","2","4","25-04-2020","05-05-2020","0","0"
"384","3","2","20-03-2020","16-04-2020","0","1"
"385","2","2","08-04-2020","02-05-2020","0","0"
"386","1","1","21-04-2020","05-05-2020","1","0"
"387","1","1","21-02-2020","08-03-2020","0","0"
"388","3","4","13-03-2020","11-04-2020","0","1"
"389","4","1","14-03-2020","18-03-2020","0","0"
"390","2","2","05-03-2020","20-03-2020","1","0"
"391","3","2","07-04-2020","10-04-2020","0","0"
"392","2","5","09-02-2020","01-03-2020","0","1"
"393","2","3","11-03-2020","20-03-2020","0","1"
"394","4","3","05-04-2020","13-04-2020","1","0"
"395","1","2","29-03-2020","31-03-2020","1","0"
"396","3","2","21-03-2020","16-04-2020","0","1"
"397","4","3","05-03-2020","31-03-2020","0","0"
"398","3","3","08-03-2020","17-03-2020","1","1"
"399","3","1","25-03-2020","31-03-2020","0","1"
"400","4","5","02-03-2020","11-03-2020","1","0"
"401","1","5","05-02-2020","11-02-2020","1","1"
"402","2","1","25-03-2020","03-04-2020","0","0"
"403","3","1","27-03-2020","23-04-2020","1","0"
"404","5","3","30-01-2020","03-02-2020","0","0"
"405","4","3","26-02-2020","22-03-2020","0","1"
"406","5","2","14-03-2020","05-04-2020","0","0"
"407","3","1","05-03-2020","19-03-2020","1","0"
"408","5","3","06-04-2020","08-04-2020","0","0"
"409","5","5","17-04-2020","19-04-2020","0","1"
"410","2","1","08-03-2020","31-03-2020","0","0"
"411","2","4","26-04-2020","19-05-2020","1","0"
"412","4","5","05-03-2020","12-03-2020","0","0"
"413","3","2","11-03-2020","06-04-2020","0","1"
"414","1","1","28-02-2020","11-03-2020","0","1"
"415","5","4","01-03-2020","08-03-2020","1","0"
"416","1","4","04-04-2020","18-04-2020","1","0"
"417","1","3","02-02-2020","15-02-2020","0","1"
"418","1","4","23-02-2020","04-03-2020","0","0"
"419","1","3","06-03-2020","06-03-2020","1","1"
"420","2","4","26-03-2020","02-04-2020","0","1"
"421","3","3","01-03-2020","29-03-2020","1","0"
"422","1","4","24-03-2020","13-04-2020","1","1"
"423","4","2","01-03-2020","30-03-2020","0","0"
"424","1","4","27-03-2020","04-04-2020","1","0"
"425","3","5","09-03-2020","18-03-2020","0","0"
"426","1","5","29-03-2020","16-04-2020","0","1"
"427","4","2","04-04-2020","27-04-2020","0","0"
"428","2","5","22-03-2020","17-04-2020","1","0"
"429","5","2","24-03-2020","12-04-2020","0","0"
"430","2","5","13-03-2020","25-03-2020","0","1"
"431","3","2","03-03-2020","09-03-2020","0","0"
"432","1","3","07-02-2020","07-03-2020","1","0"
"433","4","4","16-03-2020","17-03-2020","0","0"
"434","5","4","05-03-2020","10-03-2020","0","1"
"435","3","3","03-03-2020","26-03-2020","0","1"
"436","3","2","10-03-2020","19-03-2020","1","0"
"437","1","4","10-03-2020","01-04-2020","1","0"
"438","4","3","29-03-2020","03-04-2020","0","1"
"439","3","5","15-04-2020","17-04-2020","0","0"
"440","5","2","21-02-2020","03-03-2020","1","1"
"441","4","2","27-03-2020","02-04-2020","0","1"
"442","1","3","08-04-2020","24-04-2020","1","0"
"443","2","5","31-03-2020","11-04-2020","1","1"
"444","3","5","24-02-2020","07-03-2020","0","0"
"445","2","3","05-04-2020","22-04-2020","1","0"
"446","3","5","23-04-2020","27-04-2020","0","0"
"447","5","4","18-02-2020","12-03-2020","0","1"
"448","3","3","16-04-2020","08-05-2020","0","0"
"449","3","5","19-03-2020","31-03-2020","1","0"
"450","3","4","02-04-2020","25-04-2020","0","0"
"451","1","3","11-04-2020","20-04-2020","0","1"
"452","2","2","18-02-2020","12-03-2020","0","0"
"453","1","2","02-04-2020","10-04-2020","1","0"
"454","2","1","06-04-2020","23-04-2020","0","0"
"455","1","1","01-03-2020","04-03-2020","0","1"
"456","2","4","11-03-2020","16-03-2020","0","1"
"457","1","5","31-03-2020","23-04-2020","1","0"
"458","4","3","02-03-2020","13-03-2020","1","0"
"459","3","2","12-03-2020","23-03-2020","0","1"
"460","3","3","27-02-2020","27-02-2020","0","0"
"461","1","5","17-02-2020","06-03-2020","1","1"
"462","1","4","06-04-2020","19-04-2020","0","1"
"463","4","3","10-04-2020","30-04-2020","1","0"
"464","1","4","11-04-2020","17-04-2020","1","1"
"465","4","4","12-03-2020","12-03-2020","0","0"
"466","1","1","03-03-2020","10-03-2020","1","0"
"467","3","1","05-03-2020","21-03-2020","0","0"
"468","4","5","23-02-2020","17-03-2020","0","1"
"469","2","5","13-03-2020","28-03-2020","0","0"
"470","3","4","01-03-2020","16-03-2020","1","0"
"471","2","5","25-03-2020","03-04-2020","0","0"
"472","4","2","26-03-2020","09-04-2020","0","1"
"473","5","5","25-03-2020","23-04-2020","0","0"
"474","3","5","28-02-2020","17-03-2020","1","0"
"475","2","2","06-02-2020","28-02-2020","0","0"
"476","3","2","27-03-2020","14-04-2020","0","1"
"477","3","3","01-03-2020","19-03-2020","0","1"
"478","3","2","12-03-2020","28-03-2020","1","0"
"479","3","4","18-03-2020","23-03-2020","1","0"
"480","2","3","10-04-2020","10-04-2020","0","1"
"481","1","5","18-03-2020","27-03-2020","0","0"
"482","3","4","24-03-2020","20-04-2020","1","1"
"483","5","5","18-03-2020","27-03-2020","0","1"
"484","3","2","27-03-2020","23-04-2020","1","0"
"485","2","1","09-03-2020","30-03-2020","1","1"
"486","3","4","23-02-2020","17-03-2020","0","0"
"487","3","2","26-02-2020","01-03-2020","1","0"
"488","5","3","11-03-2020","16-03-2020","0","0"
"489","4","4","29-02-2020","10-03-2020","0","1"
"490","5","3","12-03-2020","24-03-2020","0","0"
"491","3","3","08-04-2020","14-04-2020","1","0"
"492","1","3","19-03-2020","15-04-2020","0","0"
"493","4","2","27-02-2020","16-03-2020","0","1"
"494","5","5","19-03-2020","08-04-2020","0","0"
"495","5","1","19-03-2020","15-04-2020","1","0"
"496","3","5","10-02-2020","15-02-2020","0","0"
"497","5","5","15-04-2020","30-04-2020","0","1"
"498","1","2","11-03-2020","17-03-2020","0","1"
"499","5","4","26-01-2020","29-01-2020","1","0"
"500","2","5","13-03-2020","18-03-2020","1","0"
"1","3","2","19-02-2020","16-03-2020","0","1"
"2","3","4","13-03-2020","13-03-2020","0","0"
"3","5","4","10-04-2020","24-04-2020","1","1"
"4","5","3","28-03-2020","01-04-2020","0","1"
"5","3","5","01-03-2020","05-03-2020","1","0"
"6","1","4","01-05-2020","29-05-2020","1","1"
"7","2","4","02-04-2020","07-04-2020","0","0"
"8","1","5","05-04-2020","25-04-2020","1","0"
"9","4","1","23-03-2020","02-04-2020","0","0"
"10","3","1","18-03-2020","18-03-2020","0","1"
"11","2","5","21-03-2020","23-03-2020","0","0"
"12","1","4","21-02-2020","29-02-2020","1","0"
"13","2","1","09-03-2020","05-04-2020","0","0"
"14","1","5","12-03-2020","29-03-2020","0","1"
"15","1","3","11-04-2020","16-04-2020","0","0"
"16","4","5","08-04-2020","16-04-2020","1","0"
"17","2","4","21-03-2020","19-04-2020","0","0"
"18","1","1","13-04-2020","06-05-2020","0","1"
"19","2","4","22-03-2020","26-03-2020","0","1"
"20","2","1","16-04-2020","24-04-2020","1","0"
"21","3","5","02-04-2020","24-04-2020","1","0"
"22","4","1","02-04-2020","23-04-2020","0","1"
"23","1","5","12-05-2020","13-05-2020","0","0"
"24","2","1","20-05-2020","10-06-2020","1","1"
"25","5","4","23-04-2020","05-05-2020","0","1"
"26","3","3","12-04-2020","11-05-2020","1","0"
"27","4","1","02-04-2020","05-04-2020","1","1"
"28","4","5","26-03-2020","26-03-2020","0","0"
"29","2","4","28-03-2020","20-04-2020","1","0"
"30","2","3","01-05-2020","09-05-2020","0","0"
"31","3","5","11-04-2020","11-04-2020","0","1"
"32","4","5","06-03-2020","03-04-2020","0","0"
"33","3","5","02-05-2020","04-05-2020","1","0"
"34","2","5","07-04-2020","22-04-2020","0","0"
"35","4","4","28-04-2020","15-05-2020","0","1"
"36","2","1","17-04-2020","17-04-2020","0","0"
"37","1","4","07-03-2020","25-03-2020","1","0"
"38","5","1","18-03-2020","21-03-2020","0","0"
"39","5","4","09-04-2020","23-04-2020","0","1"
"40","2","1","30-03-2020","10-04-2020","0","1"
"41","5","4","01-05-2020","28-05-2020","1","0"
"42","4","3","22-04-2020","17-05-2020","1","0"
"43","2","3","17-03-2020","29-03-2020","0","1"
"44","3","2","08-05-2020","23-05-2020","0","0"
"45","2","2","16-04-2020","21-04-2020","1","1"
"46","1","4","17-04-2020","21-04-2020","0","1"
"47","5","1","15-03-2020","02-04-2020","1","0"
"48","5","1","02-04-2020","30-04-2020","1","1"
"49","2","3","25-02-2020","21-03-2020","0","0"
"50","2","4","01-04-2020","21-04-2020","1","0"
"51","1","2","02-04-2020","10-04-2020","0","0"
"52","5","5","09-04-2020","16-04-2020","0","1"
"53","4","1","22-03-2020","08-04-2020","0","0"
"54","4","4","14-05-2020","27-05-2020","1","0"
"55","5","3","13-04-2020","16-04-2020","0","0"
"56","4","1","07-03-2020","21-03-2020","0","1"
"57","5","3","29-03-2020","27-04-2020","0","0"
"58","3","5","21-03-2020","12-04-2020","1","0"
"59","3","5","05-04-2020","30-04-2020","0","0"
"60","5","2","29-02-2020","06-03-2020","0","1"
"61","4","5","16-03-2020","22-03-2020","0","1"
"62","2","1","12-04-2020","22-04-2020","1","0"
"63","1","2","07-04-2020","05-05-2020","1","0"
"64","2","4","31-03-2020","26-04-2020","0","1"
"65","1","5","15-05-2020","29-05-2020","0","0"
"66","1","2","13-05-2020","07-06-2020","1","1"
"67","3","4","20-03-2020","11-04-2020","0","1"
"68","3","2","08-05-2020","29-05-2020","1","0"
"69","1","2","29-03-2020","17-04-2020","1","1"
"70","3","5","14-03-2020","03-04-2020","0","0"
"71","1","3","11-04-2020","27-04-2020","1","0"
"72","3","5","30-03-2020","18-04-2020","0","0"
"73","1","2","21-04-2020","28-04-2020","0","1"
"74","5","3","04-04-2020","02-05-2020","0","0"
"75","4","1","03-04-2020","09-04-2020","1","0"
"76","2","1","12-04-2020","24-04-2020","0","0"
"77","5","2","14-04-2020","19-04-2020","0","1"
"78","5","4","06-05-2020","10-05-2020","0","0"
"79","1","1","06-04-2020","10-04-2020","1","0"
"80","4","3","24-05-2020","14-06-2020","0","0"
"81","1","4","28-04-2020","23-05-2020","0","1"
"82","2","5","01-04-2020","05-04-2020","0","1"
"83","2","1","08-03-2020","22-03-2020","1","0"
"84","1","5","13-04-2020","01-05-2020","1","0"
"85","5","5","22-04-2020","26-04-2020","0","1"
"86","4","2","23-03-2020","23-03-2020","0","0"
"87","2","5","28-03-2020","05-04-2020","1","1"
"88","3","5","16-04-2020","05-05-2020","0","1"
"89","5","1","31-03-2020","16-04-2020","1","0"
"90","4","2","11-04-2020","22-04-2020","1","1"
"91","4","2","11-04-2020","27-04-2020","0","0"
"92","3","5","30-03-2020","17-04-2020","1","0"
"93","4","4","29-03-2020","03-04-2020","0","0"
"94","5","1","12-04-2020","26-04-2020","0","1"
"95","1","4","11-03-2020","11-03-2020","0","0"
"96","3","3","18-04-2020","23-04-2020","1","0"
"97","3","3","09-04-2020","09-04-2020","0","0"
"98","1","5","17-03-2020","30-03-2020","0","1"
"99","2","5","06-04-2020","25-04-2020","0","0"
"100","1","1","28-02-2020","21-03-2020","1","0"
"101","2","1","22-03-2020","02-04-2020","0","0"
"102","1","1","15-03-2020","17-03-2020","0","1"
"103","4","1","10-04-2020","19-04-2020","0","1"
"104","4","5","27-03-2020","13-04-2020","1","0"
"105","1","1","25-02-2020","13-03-2020","1","0"
"106","2","1","20-05-2020","13-06-2020","0","1"
"107","2","4","05-05-2020","10-05-2020","0","0"
"108","1","1","06-03-2020","13-03-2020","1","1"
"109","4","1","19-03-2020","05-04-2020","0","1"
"110","2","2","15-02-2020","03-03-2020","1","0"
"111","4","1","21-04-2020","22-04-2020","1","1"
"112","1","2","13-04-2020","03-05-2020","0","0"
"113","1","3","25-04-2020","20-05-2020","1","0"
"114","1","2","21-02-2020","17-03-2020","0","0"
"115","5","1","17-05-2020","06-06-2020","0","1"
"116","1","4","13-04-2020","12-05-2020","0","0"
"117","5","4","09-04-2020","26-04-2020","1","0"
"118","3","1","09-03-2020","28-03-2020","0","0"
"119","2","5","28-04-2020","15-05-2020","0","1"
"120","1","2","20-04-2020","24-04-2020","0","0"
"121","3","1","11-03-2020","29-03-2020","1","0"
"122","2","3","24-03-2020","17-04-2020","0","0"
"123","4","4","06-04-2020","25-04-2020","0","1"
"124","3","2","14-03-2020","19-03-2020","0","1"
"125","2","5","02-04-2020","01-05-2020","1","0"
"126","4","5","31-03-2020","17-04-2020","1","0"
"127","5","3","11-04-2020","12-04-2020","0","1"
"128","4","3","03-05-2020","18-05-2020","0","0"
"129","3","4","18-05-2020","24-05-2020","1","1"
"130","3","5","26-03-2020","31-03-2020","0","1"
"131","3","3","19-03-2020","21-03-2020","1","0"
"132","4","1","07-03-2020","12-03-2020","1","1"
"133","2","5","03-04-2020","19-04-2020","0","0"
"134","1","2","30-03-2020","17-04-2020","1","0"
"135","5","3","26-03-2020","21-04-2020","0","0"
"136","3","5","27-04-2020","30-04-2020","0","1"
"137","1","2","17-03-2020","24-03-2020","0","0"
"138","4","2","24-04-2020","15-05-2020","1","0"
"139","4","5","15-03-2020","09-04-2020","0","0"
"140","1","5","10-04-2020","09-05-2020","0","1"
"141","3","5","04-04-2020","06-04-2020","0","0"
"142","1","2","17-03-2020","18-03-2020","1","0"
"143","5","3","17-04-2020","18-04-2020","0","0"
"144","3","4","28-04-2020","29-04-2020","0","1"
"145","5","1","04-04-2020","12-04-2020","0","1"
"146","1","1","16-04-2020","06-05-2020","1","0"
"147","1","4","17-05-2020","21-05-2020","1","0"
"148","4","2","04-03-2020","15-03-2020","0","1"
"149","1","4","02-04-2020","12-04-2020","0","0"
"150","2","2","25-03-2020","21-04-2020","1","1"
"151","1","3","28-03-2020","25-04-2020","0","1"
"152","4","3","16-03-2020","27-03-2020","1","0"
"153","3","2","29-04-2020","05-05-2020","1","1"
"154","2","4","19-04-2020","27-04-2020","0","0"
"155","4","2","29-04-2020","12-05-2020","1","0"
"156","5","4","31-03-2020","17-04-2020","0","0"
"157","2","4","05-04-2020","05-04-2020","0","1"
"158","5","3","05-03-2020","19-03-2020","0","0"
"159","5","5","30-04-2020","30-04-2020","1","0"
"160","4","4","31-03-2020","16-04-2020","0","0"
"161","1","3","11-03-2020","16-03-2020","0","1"
"162","2","1","13-03-2020","31-03-2020","0","0"
"163","4","4","28-02-2020","01-03-2020","1","0"
"164","3","1","26-03-2020","15-04-2020","0","0"
"165","4","2","14-03-2020","05-04-2020","0","1"
"166","2","2","05-05-2020","30-05-2020","0","1"
"167","4","1","01-04-2020","24-04-2020","1","0"
"168","5","4","11-05-2020","30-05-2020","1","0"
"169","1","5","17-04-2020","28-04-2020","0","1"
"170","5","4","07-03-2020","12-03-2020","0","0"
"171","1","5","21-04-2020","11-05-2020","1","1"
"172","2","5","20-04-2020","13-05-2020","0","1"
"173","5","2","14-04-2020","27-04-2020","1","0"
"174","4","4","17-04-2020","06-05-2020","1","1"
"175","1","3","09-05-2020","27-05-2020","0","0"
"176","2","1","20-05-2020","22-05-2020","1","0"
"177","3","1","25-03-2020","27-03-2020","0","0"
"178","1","5","05-06-2020","02-07-2020","0","1"
"179","4","2","31-03-2020","27-04-2020","0","0"
"180","1","4","26-02-2020","27-02-2020","1","0"
"181","4","5","26-04-2020","21-05-2020","0","0"
"182","3","3","28-03-2020","17-04-2020","0","1"
"183","2","1","07-05-2020","12-05-2020","0","0"
