"id_","t_date","t_type","t_amt","has_credit_card","account_type"
"376","06-03-2020","withdrawal","381","Yes","Savings"
"376","27-03-2020","deposit","815","No","Current"
"376","21-01-2020","deposit","518","No","Savings"
"376","03-01-2020","withdrawal","77","No","Savings"
"376","12-02-2020","deposit","950","No","Savings"
"376","13-01-2020","deposit","628","No","Savings"
"376","21-02-2020","deposit","892","No","Current"
"376","09-01-2020","purchase","554","Yes","Savings"
"376","20-01-2020","purchase","7","No","Savings"
"376","12-03-2020","withdrawal","374","Yes","Current"
"376","21-02-2020","deposit","44","No","Savings"
"376","18-03-2020","deposit","427","No","Current"
"376","06-02-2020","withdrawal","996","No","Savings"
"376","29-02-2020","withdrawal","916","No","Salary"
"376","31-01-2020","deposit","400","Yes","Salary"
"376","12-03-2020","withdrawal","325","Yes","NRI"
"376","11-02-2020","deposit","902","Yes","Savings"
"188","24-02-2020","deposit","699","No","NRI"
"188","07-04-2020","purchase","54","No","Salary"
"188","31-01-2020","withdrawal","72","Yes","Current"
"188","15-02-2020","deposit","459","Yes","Current"
"188","30-03-2020","purchase","491","No","Current"
"188","10-03-2020","deposit","587","No","Savings"
"188","29-01-2020","deposit","259","No","Current"
"188","29-03-2020","withdrawal","314","No","Savings"
"188","20-02-2020","withdrawal","770","Yes","Savings"
"188","11-02-2020","deposit","809","Yes","Savings"
"188","06-03-2020","withdrawal","743","Yes","Savings"
"188","22-01-2020","withdrawal","340","No","Current"
"188","27-01-2020","withdrawal","632","No","Savings"
"188","02-04-2020","purchase","473","Yes","Savings"
"138","01-02-2020","deposit","819","No","Current"
"138","23-01-2020","deposit","758","Yes","Savings"
"138","20-03-2020","withdrawal","129","Yes","Savings"
"138","22-03-2020","purchase","750","Yes","Current"
"138","05-02-2020","purchase","485","No","Savings"
"138","13-02-2020","deposit","42","No","Salary"
"138","24-02-2020","withdrawal","958","No","Salary"
"138","06-04-2020","purchase","850","No","NRI"
"138","07-02-2020","deposit","604","No","Savings"
"138","24-03-2020","deposit","619","No","NRI"
"138","29-03-2020","deposit","15","Yes","Salary"
"138","29-02-2020","purchase","64","No","Current"
"138","31-01-2020","deposit","38","Yes","Current"
"138","03-02-2020","withdrawal","954","No","Current"
"373","21-01-2020","purchase","103","No","Savings"
"373","08-04-2020","deposit","755","No","Current"
"373","12-04-2020","purchase","875","No","Savings"
"373","26-03-2020","deposit","780","Yes","Savings"
"373","03-04-2020","deposit","514","Yes","Savings"
"373","15-02-2020","purchase","216","Yes","Savings"
"361","21-02-2020","deposit","323","No","Current"
"361","12-02-2020","deposit","109","No","Savings"
"361","12-01-2020","withdrawal","457","Yes","Savings"
"169","15-03-2020","withdrawal","3","Yes","Current"
"169","25-01-2020","purchase","985","No","Savings"
"169","29-01-2020","deposit","657","No","Current"
"169","09-03-2020","deposit","737","No","Savings"
"169","28-02-2020","withdrawal","439","No","Salary"
"169","14-01-2020","withdrawal","601","Yes","Salary"
"169","16-03-2020","deposit","529","Yes","NRI"
"169","08-04-2020","deposit","897","Yes","Savings"
"169","06-02-2020","deposit","176","No","NRI"
"169","22-03-2020","purchase","64","No","Salary"
"169","19-02-2020","withdrawal","417","Yes","Current"
"169","26-02-2020","deposit","59","No","Current"
"169","19-01-2020","purchase","268","Yes","Current"
"402","17-03-2020","purchase","803","Yes","Savings"
"402","10-02-2020","deposit","166","Yes","Current"
"402","18-02-2020","purchase","45","No","Savings"
"402","13-01-2020","withdrawal","127","No","Savings"
"402","19-01-2020","deposit","805","No","Savings"
"402","31-01-2020","deposit","365","No","Savings"
"60","02-03-2020","deposit","188","No","Current"
"60","01-02-2020","deposit","857","No","Savings"
"60","31-03-2020","withdrawal","927","Yes","Savings"
"60","26-01-2020","deposit","113","No","Current"
"60","30-01-2020","purchase","797","Yes","Savings"
"60","16-03-2020","withdrawal","674","No","Current"
"60","02-04-2020","withdrawal","424","No","Savings"
"378","21-03-2020","deposit","353","No","Salary"
"378","12-03-2020","purchase","690","No","Salary"
"378","11-02-2020","deposit","936","Yes","NRI"
"378","14-02-2020","withdrawal","623","Yes","Savings"
"378","26-01-2020","purchase","186","Yes","NRI"
"378","05-02-2020","deposit","392","No","Salary"
"378","30-01-2020","deposit","108","No","Current"
"378","27-01-2020","deposit","369","Yes","Current"
"378","26-02-2020","deposit","145","Yes","Current"
"378","04-03-2020","withdrawal","497","No","Savings"
"378","26-02-2020","deposit","428","No","Current"
"378","27-02-2020","deposit","662","No","Savings"
"383","28-03-2020","withdrawal","725","No","Savings"
"383","03-04-2020","deposit","239","Yes","Savings"
"383","24-04-2020","withdrawal","141","Yes","Savings"
"383","23-04-2020","withdrawal","419","Yes","Current"
"383","29-01-2020","withdrawal","925","No","Savings"
"383","16-04-2020","deposit","944","No","Savings"
"383","19-04-2020","deposit","907","Yes","Current"
"383","25-02-2020","deposit","365","No","Savings"
"383","01-03-2020","purchase","827","Yes","Current"
"383","01-02-2020","deposit","606","Yes","Savings"
"292","14-03-2020","deposit","503","Yes","Salary"
"292","28-01-2020","withdrawal","218","No","Salary"
"292","15-01-2020","withdrawal","909","No","NRI"
"292","23-03-2020","withdrawal","690","No","Savings"
"292","26-01-2020","purchase","760","No","NRI"
"292","23-02-2020","purchase","46","No","Salary"
"292","13-02-2020","withdrawal","999","No","Current"
"292","27-02-2020","withdrawal","143","Yes","Current"
"292","19-01-2020","purchase","44","No","Current"
"292","02-03-2020","withdrawal","270","Yes","Savings"
"292","13-01-2020","withdrawal","289","No","Current"
"292","07-03-2020","deposit","343","No","Savings"
"292","30-01-2020","purchase","401","No","Savings"
"292","19-01-2020","withdrawal","973","No","Savings"
"63","06-03-2020","withdrawal","151","Yes","Savings"
"63","23-02-2020","withdrawal","396","Yes","Current"
"63","12-03-2020","purchase","618","Yes","Savings"
"63","31-03-2020","purchase","565","No","Savings"
"63","11-02-2020","deposit","363","No","Current"
"63","25-01-2020","purchase","225","Yes","Savings"
"63","24-02-2020","withdrawal","156","Yes","Savings"
"63","16-01-2020","purchase","88","No","Current"
"63","10-03-2020","withdrawal","932","No","Savings"
"63","08-02-2020","purchase","432","No","Salary"
"63","10-01-2020","purchase","253","No","Salary"
"63","23-03-2020","withdrawal","727","Yes","NRI"
"499","20-02-2020","deposit","891","Yes","Savings"
"499","04-03-2020","purchase","367","Yes","NRI"
"499","17-02-2020","withdrawal","228","No","Salary"
"499","11-02-2020","purchase","416","No","Current"
"499","20-01-2020","withdrawal","699","Yes","Current"
"499","04-01-2020","deposit","849","No","Current"
"499","15-01-2020","purchase","71","Yes","Savings"
"499","18-01-2020","deposit","150","Yes","Current"
"499","31-01-2020","deposit","254","Yes","Savings"
"499","17-03-2020","withdrawal","297","No","Savings"
"499","12-01-2020","withdrawal","934","No","Savings"
"499","15-03-2020","purchase","627","No","Savings"
"499","12-03-2020","deposit","754","No","Current"
"499","01-03-2020","purchase","279","No","Savings"
"499","20-02-2020","deposit","547","No","Savings"
"499","10-02-2020","deposit","925","Yes","Current"
"130","27-03-2020","deposit","864","No","Savings"
"130","19-01-2020","deposit","196","Yes","Current"
"130","15-02-2020","purchase","353","No","Savings"
"130","13-03-2020","deposit","753","No","Salary"
"130","05-02-2020","withdrawal","488","No","Salary"
"130","01-03-2020","purchase","971","No","NRI"
"130","07-01-2020","withdrawal","106","Yes","Savings"
"130","04-03-2020","deposit","646","Yes","NRI"
"130","11-01-2020","withdrawal","895","Yes","Salary"
"130","05-02-2020","withdrawal","71","No","Current"
"441","17-02-2020","withdrawal","195","No","Current"
"441","02-04-2020","purchase","8","Yes","Current"
"441","10-04-2020","purchase","206","Yes","Savings"
"441","24-02-2020","purchase","190","No","Current"
"441","20-03-2020","purchase","917","No","Savings"
"441","06-03-2020","withdrawal","229","No","Savings"
"441","18-01-2020","withdrawal","540","No","Savings"
"441","24-03-2020","deposit","856","Yes","Savings"
"441","13-01-2020","withdrawal","207","Yes","Current"
"441","04-04-2020","deposit","392","Yes","Savings"
"441","06-02-2020","deposit","363","No","Savings"
"441","04-04-2020","purchase","520","No","Current"
"441","25-03-2020","withdrawal","535","Yes","Savings"
"441","24-03-2020","deposit","8","No","Current"
"441","16-03-2020","purchase","634","Yes","Savings"
"441","03-02-2020","deposit","177","Yes","Salary"
"441","08-04-2020","withdrawal","24","Yes","Salary"
"441","18-03-2020","deposit","37","No","NRI"
"441","09-04-2020","deposit","237","No","Savings"
"441","05-02-2020","deposit","919","No","NRI"
"53","20-04-2020","purchase","187","No","Salary"
"53","23-03-2020","withdrawal","881","No","Current"
"53","20-04-2020","deposit","933","No","Current"
"53","24-03-2020","deposit","228","Yes","Current"
"53","21-03-2020","purchase","285","No","Savings"
"53","04-02-2020","deposit","188","Yes","Current"
"53","22-04-2020","deposit","209","No","Savings"
"30","01-04-2020","deposit","392","No","Savings"
"30","28-02-2020","withdrawal","464","No","Savings"
"30","24-04-2020","deposit","547","No","Savings"
"305","16-02-2020","purchase","348","Yes","Current"
"305","07-03-2020","deposit","773","Yes","Savings"
"305","17-01-2020","withdrawal","380","Yes","Savings"
"305","22-03-2020","withdrawal","613","No","Current"
"305","11-01-2020","withdrawal","2","No","Savings"
"305","16-01-2020","deposit","366","Yes","Current"
"305","07-03-2020","withdrawal","405","Yes","Savings"
"305","04-02-2020","deposit","517","No","Salary"
"136","26-03-2020","deposit","103","No","Salary"
"136","27-02-2020","deposit","487","No","NRI"
"136","11-03-2020","deposit","53","No","Savings"
"136","25-01-2020","withdrawal","653","Yes","NRI"
"136","09-04-2020","purchase","710","Yes","Salary"
"136","06-03-2020","withdrawal","116","Yes","Current"
"136","12-01-2020","deposit","19","No","Current"
"136","29-01-2020","withdrawal","224","No","Current"
"136","24-03-2020","withdrawal","623","Yes","Savings"
"136","28-01-2020","deposit","455","No","Current"
"136","02-04-2020","deposit","194","Yes","Savings"
"276","17-01-2020","deposit","600","Yes","Savings"
"276","08-03-2020","deposit","624","Yes","Savings"
"276","13-01-2020","purchase","922","No","Savings"
"276","21-02-2020","deposit","319","No","Current"
"276","30-03-2020","purchase","976","No","Savings"
"276","09-01-2020","withdrawal","360","No","Savings"
"276","04-02-2020","deposit","559","No","Current"
"276","13-01-2020","purchase","465","No","Savings"
"276","25-02-2020","withdrawal","601","Yes","Savings"
"276","01-03-2020","deposit","189","No","Current"
"276","28-01-2020","purchase","578","Yes","Savings"
"276","08-02-2020","withdrawal","222","No","Salary"
"276","01-03-2020","purchase","985","No","Salary"
"276","10-01-2020","purchase","52","No","NRI"
"410","14-03-2020","withdrawal","666","No","Savings"
"410","28-03-2020","deposit","222","Yes","NRI"
"410","21-01-2020","deposit","595","Yes","Salary"
"410","08-01-2020","purchase","171","Yes","Current"
"410","16-03-2020","deposit","135","No","Current"
"410","09-03-2020","withdrawal","78","No","Current"
"410","10-02-2020","withdrawal","723","Yes","Savings"
"410","07-02-2020","purchase","103","Yes","Current"
"410","04-03-2020","deposit","136","No","Savings"
"152","20-03-2020","deposit","68","No","Savings"
"152","04-02-2020","deposit","706","No","Savings"
"152","22-02-2020","purchase","960","No","Savings"
"152","17-01-2020","deposit","264","Yes","Current"
"152","16-01-2020","deposit","340","Yes","Savings"
"152","04-02-2020","deposit","696","Yes","Savings"
"152","09-02-2020","withdrawal","849","No","Current"
"152","28-03-2020","deposit","14","No","Savings"
"152","15-02-2020","deposit","812","Yes","Current"
"152","23-01-2020","deposit","310","No","Savings"
"152","13-02-2020","purchase","334","Yes","Salary"
"123","25-01-2020","withdrawal","310","Yes","Salary"
"123","26-01-2020","purchase","830","Yes","NRI"
"123","29-03-2020","deposit","727","No","Savings"
"123","03-04-2020","deposit","540","No","NRI"
"123","04-04-2020","withdrawal","362","No","Salary"
"123","07-04-2020","purchase","463","No","Current"
"123","19-02-2020","withdrawal","960","No","Current"
"123","07-03-2020","purchase","386","No","Current"
"123","28-03-2020","deposit","352","Yes","Savings"
"123","05-04-2020","deposit","688","No","Current"
"123","06-04-2020","purchase","947","Yes","Savings"
"123","09-02-2020","purchase","600","No","Savings"
"17","09-02-2020","withdrawal","915","No","Savings"
"17","28-02-2020","purchase","442","No","Savings"
"472","05-03-2020","deposit","78","No","Current"
"472","06-04-2020","purchase","903","Yes","Savings"
"472","11-02-2020","purchase","666","Yes","Savings"
"472","07-04-2020","deposit","557","Yes","Current"
"472","01-02-2020","purchase","347","No","Savings"
"472","01-04-2020","purchase","865","No","Current"
"472","21-03-2020","withdrawal","513","Yes","Savings"
"472","01-04-2020","purchase","12","Yes","Salary"
"472","04-04-2020","deposit","405","No","Salary"
"472","19-01-2020","withdrawal","527","No","NRI"
"472","16-04-2020","purchase","449","No","Savings"
"472","29-01-2020","deposit","843","No","NRI"
"472","20-03-2020","deposit","182","Yes","Salary"
"472","07-04-2020","deposit","115","Yes","Current"
"472","30-03-2020","deposit","537","Yes","Current"
"472","27-02-2020","deposit","87","No","Current"
"472","14-04-2020","deposit","920","No","Savings"
"472","08-03-2020","deposit","362","Yes","Current"
"472","06-03-2020","withdrawal","499","No","Savings"
"472","08-04-2020","deposit","418","Yes","Savings"
"100","28-03-2020","purchase","938","Yes","Savings"
"100","30-03-2020","deposit","181","Yes","Savings"
"100","01-03-2020","deposit","780","No","Current"
"100","05-02-2020","purchase","749","No","Savings"
"100","19-03-2020","purchase","854","No","Savings"
"100","03-03-2020","withdrawal","123","No","Current"
"100","08-02-2020","purchase","829","No","Savings"
"100","14-01-2020","deposit","923","No","Current"
"56","04-04-2020","withdrawal","302","Yes","Savings"
"56","12-04-2020","withdrawal","407","No","Salary"
"56","02-03-2020","withdrawal","523","Yes","Salary"
"56","30-03-2020","deposit","495","No","NRI"
"56","12-02-2020","purchase","213","No","Savings"
"56","01-02-2020","deposit","122","No","NRI"
"56","20-03-2020","deposit","218","No","Salary"
"56","02-04-2020","deposit","117","Yes","Current"
"56","07-03-2020","deposit","224","Yes","Current"
"56","17-02-2020","withdrawal","716","Yes","Current"
"56","05-02-2020","purchase","735","No","Savings"
"56","08-04-2020","withdrawal","326","No","Current"
"56","07-04-2020","purchase","873","Yes","Savings"
"56","29-01-2020","purchase","519","Yes","Savings"
"56","03-03-2020","purchase","744","No","Savings"
"56","14-02-2020","purchase","37","No","Savings"
"56","23-01-2020","withdrawal","412","No","Current"
"56","13-03-2020","purchase","99","No","Savings"
"455","09-03-2020","withdrawal","887","Yes","Savings"
"455","25-03-2020","deposit","327","Yes","Current"
"357","28-03-2020","withdrawal","382","Yes","Savings"
"357","05-02-2020","withdrawal","136","No","Savings"
"357","16-04-2020","withdrawal","684","No","Current"
"357","27-02-2020","deposit","96","Yes","Savings"
"357","19-02-2020","deposit","138","No","Salary"
"480","21-04-2020","withdrawal","5","Yes","Salary"
"480","14-04-2020","purchase","478","Yes","NRI"
